score,episodes,duration,popularity,favorites,scored_by,Cluster,genres,type,rating
6.13,3.0,46.0,14012.0,-7.105427357601002e-15,236.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,5.0,19820.0,-7.105427357601002e-15,161.0,1,unknown,G - All Ages,G - All Ages
6.13,1.0,3.0,21096.0,-7.105427357601002e-15,116.0,1,unknown,G - All Ages,G - All Ages
6.13,1.0,4.0,21176.0,-7.105427357601002e-15,112.0,1,Slice of Life,G - All Ages,G - All Ages
6.13,5.0,35.0,12571.0,2.0,570.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,4.0,17201.0,1.0,262.0,1,unknown,G - All Ages,G - All Ages
6.13,1.0,3.0,9105.0,15.999999999999993,2574.0,1,Action,G - All Ages,G - All Ages
6.13,1.0,4.0,15879.0,2.0,322.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,4.0,14469.0,-7.105427357601002e-15,458.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,25.0,9683.0,5.0,1279.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.13,1.0,26.0,7314.0,32.0,3285.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.13,4.0,13.0,9128.0,12.0,1724.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.13,2.0,28.0,7483.0,17.0,2858.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.13,4.0,30.0,10086.0,9.000000000000007,1072.0,1,Comedy,Rx - Hentai,Rx - Hentai
6.13,12.0,24.0,2675.0,113.0,26914.0,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.13,12.0,23.0,6424.0,1.0,4471.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,24.0,1.0,13852.0,-7.105427357601002e-15,243.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,4.0,8214.0,-7.105427357601002e-15,2468.0,1,unknown,G - All Ages,G - All Ages
6.13,1.0,4.0,12348.0,-7.105427357601002e-15,526.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,4.0,29.0,8770.0,11.0,1991.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.13,1.0,3.0,18550.0,1.0,198.0,1,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,3.0,21119.0,-7.105427357601002e-15,105.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,3.0,18847.0,-7.105427357601002e-15,190.0,1,unknown,PG - Children,PG - Children
6.13,6.0,2.0,11183.0,4.0,595.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,12.0,24.0,4409.0,53.0,8433.0,1,Mystery,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.13,13.0,12.0,17246.0,1.0,166.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,28.5,2.0,10972.0,12.0,1513.0,1,Comedy,G - All Ages,G - All Ages
6.13,1.0,24.0,10001.0,9.000000000000007,1237.0,1,Sci-Fi,Rx - Hentai,Rx - Hentai
6.13,26.0,3.0,13483.0,-7.105427357601002e-15,270.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,1.0,12237.0,2.999999999999993,564.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,23.0,10771.0,2.0,916.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,23.0,9476.0,1.0,984.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,7.0,10701.0,1.0,1463.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,52.0,14327.0,-7.105427357601002e-15,382.0,1,Adventure,PG - Children,PG - Children
6.13,3.0,6.0,8677.0,-7.105427357601002e-15,1476.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,10.0,3.0,8067.0,6.000000000000007,2745.0,1,Comedy,G - All Ages,G - All Ages
6.13,1.0,1.0,11987.0,2.999999999999993,525.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,3.0,12853.0,-7.105427357601002e-15,529.0,1,Action,PG - Children,PG - Children
6.13,24.0,2.0,13138.0,2.999999999999993,449.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,27.0,20.0,14895.0,2.999999999999993,192.0,1,Comedy,G - All Ages,G - All Ages
6.13,1.0,3.0,11476.0,1.0,1345.0,1,unknown,G - All Ages,G - All Ages
6.13,2.0,24.0,12233.0,2.0,574.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,28.5,24.0,12839.0,4.0,666.0,1,Comedy,G - All Ages,G - All Ages
6.13,7.0,24.0,9202.0,28.0,1215.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,15.0,17380.0,-7.105427357601002e-15,117.0,1,Comedy,G - All Ages,G - All Ages
6.13,28.5,1.0,6161.0,23.0,2618.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,28.5,10.0,16682.0,-7.105427357601002e-15,137.0,1,Comedy,PG - Children,PG - Children
6.13,28.5,23.0,10935.0,13.0,1115.0,1,Adventure,PG - Children,PG - Children
6.13,1.0,1.0,14963.0,1.0,226.0,1,Adventure,G - All Ages,G - All Ages
6.13,18.0,25.0,12176.0,2.999999999999993,689.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,26.0,25.0,13357.0,2.0,289.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,26.0,22.0,14587.0,1.0,156.0,1,Action,PG - Children,PG - Children
6.13,1.0,30.0,8955.0,-7.105427357601002e-15,2537.0,1,Fantasy,G - All Ages,G - All Ages
6.13,1.0,1.0,16118.0,-7.105427357601002e-15,120.0,1,Drama,G - All Ages,G - All Ages
6.13,1.0,45.0,12926.0,1.0,590.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,12.0,21.0,5580.0,17.0,5987.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.13,23.0,24.0,11749.0,4.0,825.0,1,Comedy,G - All Ages,G - All Ages
6.13,1.0,30.0,7913.0,14.0,3200.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,11.0,11809.0,-7.105427357601002e-15,487.0,1,Adventure,R+ - Mild Nudity,R+ - Mild Nudity
6.13,12.0,4.0,8639.0,13.0,2341.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,6.0,25.0,7796.0,11.0,2394.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.13,1.0,42.0,8730.0,12.0,2087.0,1,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.13,1.0,23.0,8687.0,4.0,1425.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,44.0,9545.0,1.0,1979.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,3.0,33.0,6494.0,39.0,4235.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.13,1.0,23.0,12862.0,1.0,394.0,1,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,28.5,25.0,13110.0,1.0,470.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,4.0,12.0,11593.0,-7.105427357601002e-15,832.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,1.0,4.0,14196.0,1.0,503.0,1,unknown,G - All Ages,G - All Ages
6.13,1.0,24.0,12462.0,1.0,986.0,1,unknown,G - All Ages,G - All Ages
6.13,12.0,6.0,4060.0,46.0,13591.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,4.0,30.0,5240.0,40.0,7100.0,1,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.13,5.0,4.0,14167.0,1.0,181.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.13,12.0,24.0,1944.0,229.0,37650.25,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.13,12.0,20.0,14259.0,2.999999999999993,277.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,12.0,23.0,3466.0,113.0,5984.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.12,1.0,4.0,18994.0,-7.105427357601002e-15,196.0,1,Sci-Fi,G - All Ages,G - All Ages
6.12,12.0,23.0,2392.000000000001,131.0,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,2.0,17437.0,-7.105427357601002e-15,191.0,1,Slice of Life,G - All Ages,G - All Ages
6.12,5.0,45.0,16559.0,-7.105427357601002e-15,206.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,2.0,19210.0,-7.105427357601002e-15,169.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,3.0,20770.0,-7.105427357601002e-15,125.0,1,Suspense,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,4.0,20816.0,-7.105427357601002e-15,112.0,1,Avant Garde,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,1.0,14676.0,1.0,392.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,28.0,9202.0,2.0,1595.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.12,12.0,23.0,3460.0,52.0,17609.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,40.0,11661.0,8.0,756.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.12,3.0,10.0,8086.0,23.0,2533.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.12,2.0,29.0,7133.0,24.0,3085.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.12,10.0,5.0,7968.0,4.0,2555.0,1,Action,G - All Ages,G - All Ages
6.12,23.0,24.0,11401.0,2.999999999999993,873.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,4.0,5.0,5318.0,15.0,9284.0,2,Action,G - All Ages,G - All Ages
6.12,1.0,14.0,6280.0,2.999999999999993,5004.0,1,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,6.0,3.0,7134.0,1.0,3429.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.12,1.0,3.0,12805.0,1.0,577.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,3.0,17483.0,-7.105427357601002e-15,267.0,1,unknown,G - All Ages,G - All Ages
6.12,13.0,24.0,1513.0,192.0,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,12.0,23.0,4386.0,32.0,10574.0,2,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,54.0,8617.0,2.0,1337.0,1,Comedy,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.12,13.0,21.0,14291.0,5.0,240.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,28.5,24.0,13381.0,2.0,236.0,1,Adventure,PG - Children,PG - Children
6.12,1.0,2.0,11635.0,2.0,1078.0,1,Fantasy,G - All Ages,G - All Ages
6.12,1.0,3.0,17549.0,-7.105427357601002e-15,183.0,1,Mystery,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,28.5,5.0,14429.0,1.0,213.0,1,Comedy,G - All Ages,G - All Ages
6.12,1.0,6.0,18264.0,-7.105427357601002e-15,169.0,1,Slice of Life,G - All Ages,G - All Ages
6.12,1.0,4.0,15675.0,2.0,361.0,1,unknown,G - All Ages,G - All Ages
6.12,9.0,17.0,14566.0,2.999999999999993,177.0,1,Action,G - All Ages,G - All Ages
6.12,1.0,7.0,11030.0,1.0,764.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,28.5,24.0,14305.0,4.0,234.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,7.0,19112.0,-7.105427357601002e-15,170.0,1,Avant Garde,G - All Ages,G - All Ages
6.12,6.0,40.0,8826.0,-7.105427357601002e-15,2033.0,1,Comedy,PG - Children,PG - Children
6.12,3.0,27.0,8835.0,10.0,1809.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.12,20.0,13.0,5110.0,40.0,4040.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,3.0,13250.0,-7.105427357601002e-15,738.0,1,unknown,G - All Ages,G - All Ages
6.12,1.0,1.0,13222.0,2.999999999999993,461.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,28.5,23.0,13634.0,1.0,482.0,1,Action,G - All Ages,G - All Ages
6.12,1.0,30.0,14020.0,-7.105427357601002e-15,335.0,1,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,47.0,5408.0,22.0,7427.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.12,2.0,49.0,15002.0,-7.105427357601002e-15,217.0,1,Adventure,G - All Ages,G - All Ages
6.12,28.5,25.0,12792.0,2.999999999999993,333.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,21.0,15054.0,-7.105427357601002e-15,199.0,1,Drama,G - All Ages,G - All Ages
6.12,10.0,2.0,11212.0,12.0,898.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,30.0,16033.0,-7.105427357601002e-15,135.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,26.0,24.0,11511.0,2.999999999999993,727.0,1,unknown,PG - Children,PG - Children
6.12,4.0,8.0,9541.0,4.0,1069.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,30.0,17584.0,-7.105427357601002e-15,131.0,1,Comedy,PG - Children,PG - Children
6.12,1.0,16.0,16043.0,-7.105427357601002e-15,240.0,1,Fantasy,PG - Children,PG - Children
6.12,11.0,9.0,13042.0,1.0,382.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,12.0,24.0,2137.000000000001,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.12,1.0,4.0,4629.0,38.0,12808.0,2,unknown,G - All Ages,G - All Ages
6.12,20.0,12.0,8402.0,2.0,1487.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.12,12.0,24.0,388.9999999999991,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,26.0,25.0,13568.0,2.999999999999993,233.0,1,Sports,G - All Ages,G - All Ages
6.12,1.0,51.0,15297.0,1.0,227.0,1,Fantasy,PG - Children,PG - Children
6.12,1.0,50.0,13317.0,1.0,521.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,26.0,11852.0,2.0,791.0,1,Action,G - All Ages,G - All Ages
6.12,2.0,12.0,10521.0,-7.105427357601002e-15,789.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,13.0,24.0,6929.0,18.0,2988.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,49.0,9539.0,1.0,1675.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,13.0,25.0,7953.0,2.0,2302.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,1.0,1.0,12162.0,2.0,685.0,1,Adventure,G - All Ages,G - All Ages
6.12,1.0,20.0,6199.0,5.0,4773.0,1,Adventure,PG - Children,PG - Children
6.12,13.0,12.0,5514.0,15.0,5931.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,28.5,24.0,14377.0,1.0,411.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,2.0,3.0,8999.0,18.0,2395.0,1,Action,G - All Ages,G - All Ages
6.12,1.0,1.0,17277.0,1.0,155.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,12.0,4.0,8195.0,38.0,2964.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.12,4.0,29.0,3448.0,159.0,25953.0,0,Boys Love,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,3.0,21201.0,-7.105427357601002e-15,119.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,20.0,18956.0,2.999999999999993,162.0,1,Comedy,G - All Ages,G - All Ages
6.11,8.0,7.0,9029.0,18.0,1190.0,1,Boys Love,Rx - Hentai,Rx - Hentai
6.11,1.0,5.0,20845.0,-7.105427357601002e-15,124.0,1,Sci-Fi,G - All Ages,G - All Ages
6.11,28.5,1.0,13667.0,5.0,150.0,1,unknown,G - All Ages,G - All Ages
6.11,1.0,5.0,16380.0,2.0,170.0,1,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,2.0,1.0,14342.0,1.0,352.0,1,Sci-Fi,G - All Ages,G - All Ages
6.11,1.0,2.0,18596.0,-7.105427357601002e-15,179.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,4.0,16805.0,-7.105427357601002e-15,285.0,1,unknown,G - All Ages,G - All Ages
6.11,1.0,2.0,21502.0,-7.105427357601002e-15,110.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,8.0,24.0,5988.0,45.0,2074.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,3.0,19200.0,1.0,172.0,1,unknown,G - All Ages,G - All Ages
6.11,28.5,8.0,14439.0,2.0,152.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,12.0,5.0,15873.0,2.0,139.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,2.0,19897.0,2.0,149.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,4.0,17113.0,2.999999999999993,278.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,17.0,9255.0,23.0,1996.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,2.0,24.0,7882.0,23.0,2864.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,2.0,24.0,9361.0,18.0,1380.0,1,Horror,Rx - Hentai,Rx - Hentai
6.11,2.0,29.0,8225.0,21.0,2185.0,1,Fantasy,Rx - Hentai,Rx - Hentai
6.11,3.0,17.0,8455.0,21.0,2100.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,1.0,5.0,10443.0,2.0,1043.0,1,Sci-Fi,Rx - Hentai,Rx - Hentai
6.11,1.0,29.0,9970.0,10.0,1443.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,3.0,28.0,9330.0,13.0,1496.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,6.0,27.0,10313.0,15.0,843.0,1,Supernatural,Rx - Hentai,Rx - Hentai
6.11,3.0,29.0,8194.0,15.0,1862.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,3.0,28.0,10516.0,2.999999999999993,1278.0,1,Comedy,Rx - Hentai,Rx - Hentai
6.11,3.0,28.0,10256.0,8.0,1154.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,28.5,24.0,12944.0,1.0,551.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,21.0,6575.0,8.0,3283.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.11,1.0,20.0,6917.0,39.0,4186.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.11,1.0,3.0,11675.0,-7.105427357601002e-15,608.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,28.5,24.0,18031.0,-7.105427357601002e-15,186.0,1,unknown,G - All Ages,G - All Ages
6.11,3.0,25.0,8128.0,9.000000000000007,2772.0,1,Action,Rx - Hentai,Rx - Hentai
6.11,28.5,23.0,16595.0,2.999999999999993,201.0,1,Fantasy,G - All Ages,G - All Ages
6.11,1.0,2.0,15706.0,-7.105427357601002e-15,391.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,13.0,23.0,3047.0,108.0,22007.0,2,Mystery,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.11,10.0,3.0,15232.0,-7.105427357601002e-15,114.0,1,Comedy,G - All Ages,G - All Ages
6.11,1.0,11.0,5543.0,18.0,7217.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,12.0,23.0,1879.0,138.0,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,25.0,14585.0,1.0,189.0,1,Comedy,G - All Ages,G - All Ages
6.11,1.0,54.0,13452.0,-7.105427357601002e-15,471.0,1,Action,PG - Children,PG - Children
6.11,26.0,23.0,15821.0,2.0,215.0,1,Action,PG - Children,PG - Children
6.11,2.0,29.0,6119.0,15.999999999999993,3259.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.11,28.5,25.0,15723.0,1.0,126.0,1,Action,PG - Children,PG - Children
6.11,12.0,54.0,7330.0,2.0,1544.0,1,Supernatural,G - All Ages,G - All Ages
6.11,1.0,34.0,13056.0,1.0,399.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,26.0,24.0,14066.0,2.999999999999993,382.0,1,unknown,PG - Children,PG - Children
6.11,1.0,3.0,11815.0,4.0,1148.0,1,unknown,G - All Ages,G - All Ages
6.11,1.0,50.0,12138.0,-7.105427357601002e-15,695.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,16.0,3.0,13975.0,-7.105427357601002e-15,246.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,17.0,14154.0,-7.105427357601002e-15,197.0,1,Drama,G - All Ages,G - All Ages
6.11,6.0,3.0,5994.0,6.000000000000007,5073.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.11,2.0,1.0,13708.0,1.0,529.0,1,Adventure,G - All Ages,G - All Ages
6.11,10.0,2.0,12399.0,2.999999999999993,611.0,1,Comedy,G - All Ages,G - All Ages
6.11,28.5,2.0,15174.0,1.0,210.0,1,Comedy,G - All Ages,G - All Ages
6.11,2.0,45.0,16140.0,-7.105427357601002e-15,142.0,1,Adventure,G - All Ages,G - All Ages
6.11,12.0,24.0,5428.0,11.0,5643.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.11,26.0,24.0,15620.0,-7.105427357601002e-15,139.0,1,Comedy,G - All Ages,G - All Ages
6.11,23.0,25.0,15028.0,2.999999999999993,193.0,1,Adventure,G - All Ages,G - All Ages
6.11,1.0,1.0,6504.0,2.0,4340.0,1,Drama,G - All Ages,G - All Ages
6.11,12.0,24.0,6927.0,9.000000000000007,3394.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,1.0,12207.0,2.0,982.0,1,Adventure,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,45.0,15271.0,1.0,198.0,1,Drama,G - All Ages,G - All Ages
6.11,12.0,22.0,2235.999999999999,229.5,30440.0,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.11,1.0,1.0,13179.0,2.0,481.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,18.0,16297.0,-7.105427357601002e-15,220.0,1,Adventure,PG - Children,PG - Children
6.11,13.0,24.0,14670.0,1.0,149.0,1,Sports,G - All Ages,G - All Ages
6.11,1.0,32.0,10951.0,4.0,1182.0,1,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,28.5,24.0,8173.0,15.999999999999993,3064.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,26.0,24.0,12652.0,2.0,388.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,1.0,9065.0,2.999999999999993,1475.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,1.0,13527.0,-7.105427357601002e-15,434.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,12.0,23.0,856.0,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,1.0,9535.0,9.000000000000007,1852.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,40.0,14458.0,-7.105427357601002e-15,265.0,1,Fantasy,G - All Ages,G - All Ages
6.11,3.0,10.0,9127.0,1.0,1952.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,23.0,9935.0,1.0,1118.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.11,28.5,5.0,11005.0,2.0,913.0,1,Action,PG - Children,PG - Children
6.11,6.0,11.0,7636.0,2.0,2031.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.11,1.0,1.0,14486.0,-7.105427357601002e-15,167.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,45.0,12398.0,-7.105427357601002e-15,520.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,4.0,27.0,9713.0,-7.105427357601002e-15,1581.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,13.0,24.0,7857.0,8.0,1967.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,1.0,1.0,12441.0,2.0,667.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,28.5,25.0,16611.0,-7.105427357601002e-15,142.0,1,Adventure,G - All Ages,G - All Ages
6.11,1.0,41.0,13873.0,4.0,245.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,23.0,6.0,10073.0,4.0,1223.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,28.5,25.0,8924.0,2.0,1114.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.11,6.0,45.0,13903.0,-7.105427357601002e-15,343.0,1,unknown,G - All Ages,G - All Ages
6.1,1.0,3.0,18558.0,1.0,192.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.1,1.0,23.0,4960.0,116.0,9968.0,2,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.1,2.0,1.0,18373.0,-7.105427357601002e-15,181.0,1,Mystery,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.1,1.0,8.0,20956.0,-7.105427357601002e-15,109.0,1,Avant Garde,R+ - Mild Nudity,R+ - Mild Nudity
6.1,1.0,5.0,21745.0,-7.105427357601002e-15,103.0,1,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
