score,genres,type,episodes,duration,rating,popularity,favorites,scored_by
6.12,Comedy,PG-13 - Teens 13 or older,1.0,50.0,PG-13 - Teens 13 or older,13317,1.0,521.0
6.12,Action,G - All Ages,1.0,26.0,G - All Ages,11852,2.0,791.0
6.12,Action,PG-13 - Teens 13 or older,2.0,12.0,PG-13 - Teens 13 or older,10521,0.0,789.0
6.12,Fantasy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,6929,18.0,2988.0
6.12,Action,PG-13 - Teens 13 or older,1.0,49.0,PG-13 - Teens 13 or older,9539,1.0,1675.0
6.12,Adventure,PG-13 - Teens 13 or older,13.0,25.0,PG-13 - Teens 13 or older,7953,2.0,2302.0
6.12,Adventure,G - All Ages,1.0,1.0,G - All Ages,12162,2.0,685.0
6.12,Adventure,PG - Children,1.0,20.0,PG - Children,6199,5.0,4773.0
6.12,Drama,PG-13 - Teens 13 or older,13.0,12.0,PG-13 - Teens 13 or older,5514,15.0,5931.0
6.12,Adventure,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,14377,1.0,411.0
6.12,Action,G - All Ages,2.0,3.0,G - All Ages,8999,18.0,2395.0
6.12,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,17277,1.0,155.0
6.12,Comedy,PG-13 - Teens 13 or older,12.0,4.0,PG-13 - Teens 13 or older,8195,38.0,2964.0
6.12,Boys Love,R+ - Mild Nudity,4.0,29.0,R+ - Mild Nudity,3448,159.0,25953.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,21201,0.0,119.0
6.11,Comedy,G - All Ages,1.0,20.0,G - All Ages,18956,3.0,162.0
6.11,Boys Love,Rx - Hentai,8.0,7.0,Rx - Hentai,9029,18.0,1190.0
6.11,Sci-Fi,G - All Ages,1.0,5.0,G - All Ages,20845,0.0,124.0
6.11,unknown,G - All Ages,28.5,1.0,G - All Ages,13667,5.0,150.0
6.11,Slice of Life,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,16380,2.0,170.0
6.11,Sci-Fi,G - All Ages,2.0,1.0,G - All Ages,14342,1.0,352.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,18596,0.0,179.0
6.11,unknown,G - All Ages,1.0,4.0,G - All Ages,16805,0.0,285.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,21502,0.0,110.0
6.11,Action,PG-13 - Teens 13 or older,8.0,24.0,PG-13 - Teens 13 or older,5988,45.0,2074.0
6.11,unknown,G - All Ages,1.0,3.0,G - All Ages,19200,1.0,172.0
6.11,Adventure,PG-13 - Teens 13 or older,28.5,8.0,PG-13 - Teens 13 or older,14439,2.0,152.0
6.11,Comedy,PG-13 - Teens 13 or older,12.0,5.0,PG-13 - Teens 13 or older,15873,2.0,139.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,19897,2.0,149.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,17113,3.0,278.0
6.11,Hentai,Rx - Hentai,1.0,17.0,Rx - Hentai,9255,23.0,1996.0
6.11,Hentai,Rx - Hentai,2.0,24.0,Rx - Hentai,7882,23.0,2864.0
6.11,Horror,Rx - Hentai,2.0,24.0,Rx - Hentai,9361,18.0,1380.0
6.11,Fantasy,Rx - Hentai,2.0,29.0,Rx - Hentai,8225,21.0,2185.0
6.11,Hentai,Rx - Hentai,3.0,17.0,Rx - Hentai,8455,21.0,2100.0
6.11,Sci-Fi,Rx - Hentai,1.0,5.0,Rx - Hentai,10443,2.0,1043.0
6.11,Hentai,Rx - Hentai,1.0,29.0,Rx - Hentai,9970,10.0,1443.0
6.11,Hentai,Rx - Hentai,3.0,28.0,Rx - Hentai,9330,13.0,1496.0
6.11,Supernatural,Rx - Hentai,6.0,27.0,Rx - Hentai,10313,15.0,843.0
6.11,Hentai,Rx - Hentai,3.0,29.0,Rx - Hentai,8194,15.0,1862.0
6.11,Comedy,Rx - Hentai,3.0,28.0,Rx - Hentai,10516,3.0,1278.0
6.11,Hentai,Rx - Hentai,3.0,28.0,Rx - Hentai,10256,8.0,1154.0
6.11,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,12944,1.0,551.0
6.11,Action,R - 17+ (violence & profanity),1.0,21.0,R - 17+ (violence & profanity),6575,8.0,3283.0
6.11,Hentai,Rx - Hentai,1.0,20.0,Rx - Hentai,6917,39.0,4186.0
6.11,Fantasy,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,11675,0.0,608.0
6.11,unknown,G - All Ages,28.5,24.0,G - All Ages,18031,0.0,186.0
6.11,Action,Rx - Hentai,3.0,25.0,Rx - Hentai,8128,9.0,2772.0
6.11,Fantasy,G - All Ages,28.5,23.0,G - All Ages,16595,3.0,201.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,15706,0.0,391.0
6.11,Mystery,R - 17+ (violence & profanity),13.0,23.0,R - 17+ (violence & profanity),3047,108.0,22007.0
6.11,Comedy,G - All Ages,10.0,3.0,G - All Ages,15232,0.0,114.0
6.11,Action,PG-13 - Teens 13 or older,1.0,11.0,PG-13 - Teens 13 or older,5543,18.0,7217.0
6.11,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1879,138.0,37650.25
6.11,Comedy,G - All Ages,1.0,25.0,G - All Ages,14585,1.0,189.0
6.11,Action,PG - Children,1.0,54.0,PG - Children,13452,0.0,471.0
6.11,Action,PG - Children,26.0,23.0,PG - Children,15821,2.0,215.0
6.11,Action,R+ - Mild Nudity,2.0,29.0,R+ - Mild Nudity,6119,16.0,3259.0
6.11,Action,PG - Children,28.5,25.0,PG - Children,15723,1.0,126.0
6.11,Supernatural,G - All Ages,12.0,54.0,G - All Ages,7330,2.0,1544.0
6.11,Drama,PG-13 - Teens 13 or older,1.0,34.0,PG-13 - Teens 13 or older,13056,1.0,399.0
6.11,unknown,PG - Children,26.0,24.0,PG - Children,14066,3.0,382.0
6.11,unknown,G - All Ages,1.0,3.0,G - All Ages,11815,4.0,1148.0
6.11,Comedy,PG-13 - Teens 13 or older,1.0,50.0,PG-13 - Teens 13 or older,12138,0.0,695.0
6.11,Comedy,R+ - Mild Nudity,16.0,3.0,R+ - Mild Nudity,13975,0.0,246.0
6.11,Drama,G - All Ages,1.0,17.0,G - All Ages,14154,0.0,197.0
6.11,Action,R+ - Mild Nudity,6.0,3.0,R+ - Mild Nudity,5994,6.0,5073.0
6.11,Adventure,G - All Ages,2.0,1.0,G - All Ages,13708,1.0,529.0
6.11,Comedy,G - All Ages,10.0,2.0,G - All Ages,12399,3.0,611.0
6.11,Comedy,G - All Ages,28.5,2.0,G - All Ages,15174,1.0,210.0
6.11,Adventure,G - All Ages,2.0,45.0,G - All Ages,16140,0.0,142.0
6.11,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),5428,11.0,5643.0
6.11,Comedy,G - All Ages,26.0,24.0,G - All Ages,15620,0.0,139.0
6.11,Adventure,G - All Ages,23.0,25.0,G - All Ages,15028,3.0,193.0
6.11,Drama,G - All Ages,1.0,1.0,G - All Ages,6504,2.0,4340.0
6.11,unknown,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,6927,9.0,3394.0
6.11,Adventure,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,12207,2.0,982.0
6.11,Drama,G - All Ages,1.0,45.0,G - All Ages,15271,1.0,198.0
6.11,Action,R - 17+ (violence & profanity),12.0,22.0,R - 17+ (violence & profanity),2236,229.5,30440.0
6.11,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,13179,2.0,481.0
6.11,Adventure,PG - Children,1.0,18.0,PG - Children,16297,0.0,220.0
6.11,Sports,G - All Ages,13.0,24.0,G - All Ages,14670,1.0,149.0
6.11,Award Winning,PG-13 - Teens 13 or older,1.0,32.0,PG-13 - Teens 13 or older,10951,4.0,1182.0
6.11,Adventure,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,8173,16.0,3064.0
6.11,Adventure,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,12652,2.0,388.0
6.11,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,9065,3.0,1475.0
6.11,Comedy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,13527,0.0,434.0
6.11,Action,R+ - Mild Nudity,12.0,23.0,R+ - Mild Nudity,856,229.5,37650.25
6.11,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,9535,9.0,1852.0
6.11,Fantasy,G - All Ages,1.0,40.0,G - All Ages,14458,0.0,265.0
6.11,Comedy,PG-13 - Teens 13 or older,3.0,10.0,PG-13 - Teens 13 or older,9127,1.0,1952.0
6.11,Action,R - 17+ (violence & profanity),1.0,23.0,R - 17+ (violence & profanity),9935,1.0,1118.0
6.11,Action,PG - Children,28.5,5.0,PG - Children,11005,2.0,913.0
6.11,Comedy,R+ - Mild Nudity,6.0,11.0,R+ - Mild Nudity,7636,2.0,2031.0
6.11,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,14486,0.0,167.0
6.11,Comedy,PG-13 - Teens 13 or older,1.0,45.0,PG-13 - Teens 13 or older,12398,0.0,520.0
6.11,Drama,PG-13 - Teens 13 or older,4.0,27.0,PG-13 - Teens 13 or older,9713,0.0,1581.0
6.11,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,7857,8.0,1967.0
6.11,Comedy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,12441,2.0,667.0
6.11,Adventure,G - All Ages,28.5,25.0,G - All Ages,16611,0.0,142.0
6.11,unknown,PG-13 - Teens 13 or older,1.0,41.0,PG-13 - Teens 13 or older,13873,4.0,245.0
6.11,Comedy,PG-13 - Teens 13 or older,23.0,6.0,PG-13 - Teens 13 or older,10073,4.0,1223.0
6.11,Comedy,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,8924,2.0,1114.0
6.11,unknown,G - All Ages,6.0,45.0,G - All Ages,13903,0.0,343.0
6.1,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,18558,1.0,192.0
6.1,Action,R - 17+ (violence & profanity),1.0,23.0,R - 17+ (violence & profanity),4960,116.0,9968.0
6.1,Mystery,PG-13 - Teens 13 or older,2.0,1.0,PG-13 - Teens 13 or older,18373,0.0,181.0
6.1,Avant Garde,R+ - Mild Nudity,1.0,8.0,R+ - Mild Nudity,20956,0.0,109.0
6.1,Sci-Fi,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,21745,0.0,103.0
6.1,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,3739,119.0,12215.0
6.1,Sci-Fi,G - All Ages,1.0,1.0,G - All Ages,19142,0.0,136.0
6.1,Comedy,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,14642,1.0,429.0
6.1,unknown,G - All Ages,1.0,4.0,G - All Ages,20446,0.0,142.0
6.1,Hentai,Rx - Hentai,1.0,15.0,Rx - Hentai,8531,9.0,2257.0
6.1,Hentai,Rx - Hentai,1.0,30.0,Rx - Hentai,9734,3.0,1216.0
6.1,Supernatural,Rx - Hentai,2.0,28.0,Rx - Hentai,9619,2.0,1232.0
6.1,Comedy,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13712,0.0,518.0
6.1,Comedy,G - All Ages,12.0,3.0,G - All Ages,8593,5.0,2299.0
6.1,Action,PG - Children,28.5,23.0,PG - Children,15075,5.0,352.0
6.1,Adventure,PG - Children,28.5,22.0,PG - Children,17803,3.0,168.0
6.1,Romance,PG-13 - Teens 13 or older,24.0,11.0,PG-13 - Teens 13 or older,8298,19.0,881.0
6.1,Sci-Fi,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,10758,4.0,650.0
6.1,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,11122,6.0,272.0
6.1,Fantasy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,9395,4.0,1054.0
6.1,Slice of Life,PG-13 - Teens 13 or older,12.0,4.0,PG-13 - Teens 13 or older,3187,44.0,23045.0
6.1,Romance,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1179,229.5,37650.25
6.1,Comedy,G - All Ages,1.0,2.0,G - All Ages,8807,2.0,1887.0
6.1,Comedy,G - All Ages,2.0,11.0,G - All Ages,13379,0.0,239.0
6.1,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,11062,4.0,1294.0
6.1,unknown,G - All Ages,1.0,35.0,G - All Ages,16413,0.0,121.0
6.1,Comedy,PG-13 - Teens 13 or older,28.5,2.0,PG-13 - Teens 13 or older,13582,4.0,332.0
6.1,Comedy,PG - Children,4.0,25.0,PG - Children,16377,1.0,189.0
6.1,Comedy,G - All Ages,13.0,7.0,G - All Ages,15744,1.0,294.0
6.1,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1684,229.5,37650.25
6.1,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13341,0.0,674.0
6.1,Action,PG-13 - Teens 13 or older,1.0,43.0,PG-13 - Teens 13 or older,8726,5.0,2314.0
6.1,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,18188,0.0,221.0
6.1,Action,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,10254,3.0,937.0
6.1,Hentai,Rx - Hentai,8.0,6.0,Rx - Hentai,4295,131.0,9848.0
6.1,Drama,G - All Ages,1.0,28.0,G - All Ages,19333,1.0,128.0
6.1,Adventure,PG - Children,13.0,25.0,PG - Children,9155,7.0,1159.0
6.1,Action,PG-13 - Teens 13 or older,16.0,16.0,PG-13 - Teens 13 or older,14807,2.0,196.0
6.1,Comedy,PG-13 - Teens 13 or older,1.0,6.0,PG-13 - Teens 13 or older,11280,1.0,629.0
6.1,Fantasy,G - All Ages,1.0,40.0,G - All Ages,15493,0.0,207.0
6.1,Adventure,PG-13 - Teens 13 or older,12.0,25.0,PG-13 - Teens 13 or older,5962,17.0,4188.0
6.1,Comedy,G - All Ages,28.5,25.0,G - All Ages,16251,1.0,129.0
6.1,Comedy,R+ - Mild Nudity,5.0,29.0,R+ - Mild Nudity,10796,2.0,839.0
6.1,Comedy,PG-13 - Teens 13 or older,12.0,2.0,PG-13 - Teens 13 or older,9826,1.0,1244.0
6.1,Award Winning,R+ - Mild Nudity,1.0,21.0,R+ - Mild Nudity,12895,1.0,581.0
6.1,Adventure,PG - Children,1.0,1.0,PG - Children,13117,2.0,552.0
6.1,Comedy,R+ - Mild Nudity,3.0,26.0,R+ - Mild Nudity,6558,22.0,3997.0
6.1,Action,R+ - Mild Nudity,26.0,24.0,R+ - Mild Nudity,12049,4.0,689.0
6.1,Comedy,PG - Children,1.0,50.0,PG - Children,13060,0.0,637.0
6.1,Comedy,G - All Ages,6.0,2.0,G - All Ages,7084,2.0,4396.0
6.1,Comedy,G - All Ages,1.0,31.0,G - All Ages,14627,0.0,346.0
6.1,Comedy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,11940,1.0,605.0
6.1,Comedy,G - All Ages,28.5,23.0,G - All Ages,15176,2.0,152.0
6.1,Action,PG-13 - Teens 13 or older,20.0,10.0,PG-13 - Teens 13 or older,15477,1.0,131.0
6.1,Comedy,PG - Children,4.0,12.0,PG - Children,9411,3.0,1985.0
6.1,Sci-Fi,G - All Ages,1.0,20.0,G - All Ages,13132,0.0,337.0
6.1,Drama,G - All Ages,1.0,1.0,G - All Ages,15970,0.0,122.0
6.1,Mystery,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,10770,8.0,366.0
6.1,Comedy,G - All Ages,28.5,24.0,G - All Ages,14920,2.0,165.0
6.1,Action,R - 17+ (violence & profanity),1.0,23.0,R - 17+ (violence & profanity),10274,2.0,1231.0
6.1,Romance,G - All Ages,3.0,1.0,G - All Ages,9963,3.0,1205.0
6.1,Action,PG-13 - Teens 13 or older,24.0,8.0,PG-13 - Teens 13 or older,9622,4.0,1343.0
6.1,Fantasy,G - All Ages,1.0,4.0,G - All Ages,15915,0.0,354.0
6.1,Romance,R+ - Mild Nudity,3.0,10.0,R+ - Mild Nudity,7880,3.0,2084.0
6.1,Horror,R - 17+ (violence & profanity),1.0,49.0,R - 17+ (violence & profanity),7979,4.0,2977.0
6.1,Drama,PG-13 - Teens 13 or older,3.0,30.0,PG-13 - Teens 13 or older,9275,1.0,1880.0
6.1,unknown,G - All Ages,1.0,3.0,G - All Ages,19031,0.0,185.0
6.1,Comedy,G - All Ages,24.0,25.0,G - All Ages,13778,1.0,456.0
6.1,Action,PG - Children,26.0,12.0,PG - Children,7160,6.0,2849.0
6.1,Comedy,G - All Ages,28.5,25.0,G - All Ages,13335,0.0,453.0
6.1,Adventure,R - 17+ (violence & profanity),4.0,28.0,R - 17+ (violence & profanity),7529,7.0,3046.0
6.1,Comedy,R+ - Mild Nudity,4.0,24.0,R+ - Mild Nudity,6055,18.0,4851.0
6.1,Fantasy,PG-13 - Teens 13 or older,1.0,45.0,PG-13 - Teens 13 or older,13092,2.0,505.0
6.1,Action,G - All Ages,28.5,25.0,G - All Ages,12329,4.0,606.0
6.1,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3558,134.0,16038.0
6.1,unknown,G - All Ages,1.0,3.0,G - All Ages,20240,0.0,145.0
6.09,Slice of Life,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,6765,54.0,2334.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,18726,0.0,180.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,19653,0.0,156.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,18866,0.0,177.0
6.09,Fantasy,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,19727,0.0,166.0
6.09,unknown,G - All Ages,1.0,3.0,G - All Ages,15430,0.0,371.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,21102,2.0,116.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,12055,6.0,889.0
6.09,Hentai,Rx - Hentai,1.0,18.0,Rx - Hentai,8221,11.0,2369.0
6.09,Action,R - 17+ (violence & profanity),26.0,19.0,R - 17+ (violence & profanity),10892,3.0,614.0
6.09,Hentai,Rx - Hentai,2.0,17.0,Rx - Hentai,7893,30.0,2831.0
6.09,Drama,Rx - Hentai,2.0,26.0,Rx - Hentai,7537,33.0,2686.0
6.09,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,8368,12.0,2152.0
6.09,Horror,Rx - Hentai,4.0,24.0,Rx - Hentai,9960,4.0,1096.0
6.09,Hentai,Rx - Hentai,2.0,29.0,Rx - Hentai,10430,2.0,1156.0
6.09,Hentai,Rx - Hentai,3.0,30.0,Rx - Hentai,8749,16.0,1973.0
6.09,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,8009,28.0,2966.0
6.09,Hentai,Rx - Hentai,3.0,29.0,Rx - Hentai,9657,11.0,1445.0
6.09,Action,PG-13 - Teens 13 or older,10.0,12.0,PG-13 - Teens 13 or older,14141,2.0,240.0
6.09,Adventure,G - All Ages,26.0,25.0,G - All Ages,14026,0.0,264.0
6.09,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3326,49.0,18756.0
6.09,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,18323,0.0,210.0
6.09,Sports,G - All Ages,1.0,7.0,G - All Ages,17137,0.0,220.0
6.09,unknown,G - All Ages,25.0,1.0,G - All Ages,16199,0.0,151.0
6.09,unknown,G - All Ages,7.0,4.0,G - All Ages,16598,0.0,153.0
6.09,Horror,PG-13 - Teens 13 or older,1.0,40.0,PG-13 - Teens 13 or older,14634,0.0,122.0
6.09,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,3319,44.0,16688.0
6.09,Comedy,PG - Children,4.0,1.0,PG - Children,10261,7.0,1397.0
6.09,Slice of Life,G - All Ages,3.0,3.0,G - All Ages,18421,0.0,175.0
6.09,Adventure,R - 17+ (violence & profanity),10.0,10.0,R - 17+ (violence & profanity),12090,7.0,518.0
6.09,Comedy,PG - Children,28.5,23.0,PG - Children,10616,22.0,1041.0
6.09,Comedy,PG-13 - Teens 13 or older,6.0,17.0,PG-13 - Teens 13 or older,9658,6.0,976.0
6.09,Action,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,9117,2.0,1658.0
6.09,Fantasy,G - All Ages,1.0,11.0,G - All Ages,14555,0.0,402.0
6.09,Comedy,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,14412,1.0,243.0
6.09,Comedy,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,9764,0.0,1482.0
6.09,Avant Garde,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,19291,1.0,147.0
6.09,unknown,G - All Ages,4.0,1.0,G - All Ages,11926,2.0,832.0
6.09,Slice of Life,G - All Ages,1.0,3.0,G - All Ages,16174,0.0,212.0
6.09,Fantasy,G - All Ages,1.0,22.0,G - All Ages,9565,4.0,1830.0
6.09,Fantasy,PG-13 - Teens 13 or older,2.0,24.0,PG-13 - Teens 13 or older,7985,12.0,616.0
6.09,Action,PG - Children,1.0,4.0,PG - Children,17858,0.0,230.0
6.09,Comedy,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,12149,0.0,759.0
6.09,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2972,113.0,34490.0
6.09,Boys Love,R+ - Mild Nudity,1.0,30.0,R+ - Mild Nudity,5876,21.0,6499.0
6.09,Gourmet,PG-13 - Teens 13 or older,24.0,5.0,PG-13 - Teens 13 or older,2964,101.0,29111.0
6.09,Adventure,G - All Ages,1.0,39.0,G - All Ages,13826,1.0,295.0
6.09,Comedy,G - All Ages,25.0,4.0,G - All Ages,8148,3.0,1973.0
6.09,unknown,PG-13 - Teens 13 or older,26.0,11.0,PG-13 - Teens 13 or older,3221,128.0,18690.0
6.09,unknown,G - All Ages,1.0,10.0,G - All Ages,18508,0.0,144.0
6.09,Supernatural,PG-13 - Teens 13 or older,1.0,19.0,PG-13 - Teens 13 or older,10777,5.0,908.0
6.09,Comedy,G - All Ages,1.0,16.0,G - All Ages,11699,2.0,991.0
6.09,Adventure,PG - Children,1.0,30.0,PG - Children,14979,3.0,227.0
6.09,Comedy,PG - Children,1.0,46.0,PG - Children,15971,0.0,144.0
6.09,Adventure,PG - Children,26.0,24.0,PG - Children,14228,2.0,228.0
6.09,Adventure,R+ - Mild Nudity,13.0,25.0,R+ - Mild Nudity,12480,2.0,521.0
6.09,Adventure,G - All Ages,1.0,52.0,G - All Ages,12242,0.0,904.0
6.09,Drama,G - All Ages,1.0,45.0,G - All Ages,14531,1.0,245.0
6.09,Adventure,G - All Ages,1.0,9.0,G - All Ages,14198,2.0,366.0
6.09,Drama,G - All Ages,1.0,20.0,G - All Ages,13028,0.0,379.0
6.09,Romance,PG-13 - Teens 13 or older,3.0,1.0,PG-13 - Teens 13 or older,14825,0.0,221.0
6.09,Drama,G - All Ages,1.0,1.0,G - All Ages,14908,0.0,124.0
6.09,Action,R - 17+ (violence & profanity),12.0,25.0,R - 17+ (violence & profanity),4811,20.0,8712.0
6.09,Action,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,13969,0.0,220.0
6.09,Comedy,PG-13 - Teens 13 or older,11.0,1.0,PG-13 - Teens 13 or older,7100,17.0,3922.0
6.09,Comedy,G - All Ages,1.0,35.0,G - All Ages,10982,3.0,1225.0
6.09,Comedy,G - All Ages,16.0,4.0,G - All Ages,8587,18.0,1335.0
6.09,Action,R - 17+ (violence & profanity),12.0,28.0,R - 17+ (violence & profanity),11486,1.0,723.0
6.09,Slice of Life,G - All Ages,1.0,30.0,G - All Ages,12178,1.0,997.0
6.09,Comedy,R+ - Mild Nudity,1.0,26.0,R+ - Mild Nudity,5013,20.0,9953.0
6.09,Action,PG-13 - Teens 13 or older,1.0,32.0,PG-13 - Teens 13 or older,10045,6.0,1241.0
6.09,unknown,G - All Ages,1.0,3.0,G - All Ages,21166,1.0,114.0
6.09,Action,R+ - Mild Nudity,4.0,28.0,R+ - Mild Nudity,7584,22.0,3152.0
6.09,Action,PG-13 - Teens 13 or older,3.0,54.0,PG-13 - Teens 13 or older,12678,1.0,718.0
6.09,Action,PG-13 - Teens 13 or older,2.0,30.0,PG-13 - Teens 13 or older,14777,1.0,157.0
6.09,Avant Garde,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,20445,0.0,141.0
6.09,Mystery,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,6455,2.0,5266.0
6.09,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,5945,15.0,6781.0
6.08,Hentai,Rx - Hentai,2.0,22.0,Rx - Hentai,13471,3.0,245.0
6.08,Comedy,PG-13 - Teens 13 or older,25.0,1.0,PG-13 - Teens 13 or older,15924,0.0,170.0
6.08,Hentai,Rx - Hentai,2.0,15.0,Rx - Hentai,10888,4.0,1066.0
6.08,Fantasy,G - All Ages,1.0,1.0,G - All Ages,20721,1.0,119.0
6.08,unknown,G - All Ages,1.0,1.0,G - All Ages,21184,0.0,122.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,20953,0.0,125.0
6.08,Action,PG-13 - Teens 13 or older,6.0,28.0,PG-13 - Teens 13 or older,10614,11.0,506.0
6.08,Comedy,G - All Ages,17.0,2.0,G - All Ages,17285,1.0,187.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,19277,0.0,160.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,19434,0.0,157.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,21123,0.0,111.0
6.08,Comedy,PG-13 - Teens 13 or older,12.0,1.0,PG-13 - Teens 13 or older,7617,27.0,1317.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,19281,1.0,179.0
6.08,unknown,G - All Ages,1.0,3.0,G - All Ages,19197,1.0,168.0
6.08,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,17187,3.0,260.0
6.08,Hentai,Rx - Hentai,1.0,22.0,Rx - Hentai,8077,20.0,2581.0
6.08,Hentai,Rx - Hentai,1.0,25.0,Rx - Hentai,9367,5.0,1354.0
6.08,Hentai,Rx - Hentai,2.0,14.0,Rx - Hentai,6988,46.0,3434.0
6.08,Action,PG-13 - Teens 13 or older,6.0,24.0,PG-13 - Teens 13 or older,5606,8.0,7358.0
6.08,Comedy,R+ - Mild Nudity,6.0,3.0,R+ - Mild Nudity,9062,2.0,2166.0
